Timestamp [ms],	Network received throughput [KB/s],	Network transmitted throughput [KB/s],	CPU usage [%],	Memory usage [KB],	Disk read throughput [KB/s],	Disk write throughput [KB/s]
1378315678,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378315692,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378315697,0.0,0.0,0.0,0.0,0.0,0.0
1378315721,0.0,0.0,1.0,142604.8,0.0,6.666666666666668
1378315733,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378315739,0.0,0.0,0.0,0.0,0.0,0.0
1378315742,34414.43412698398,28918.653571428647,11.401740166201357,943182.1721256807,104531.0,10259.733333333334
1378315875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378315925,0.0,0.0,0.0,0.0,0.0,0.0
1378315933,0.0,0.0,0.0,0.0,0.0,0.0
1378315940,1.25,0.0,0.0,0.0,0.0,0.0
1378315977,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378315978,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378315992,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378315997,0.0,0.0,0.0,0.0,0.0,0.0
1378316021,0.0,0.0,0.9333333333333332,142604.8,0.0,7.2
1378316033,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378316039,0.0,0.0,0.0,0.0,0.0,0.0
1378316042,33018.483333333235,35387.69166666672,11.34158589884746,917743.6127506399,102475.2,8738.866666666667
1378316175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378316225,0.0,0.0,0.0,0.0,0.0,0.0
1378316233,0.0,0.0,0.0,0.0,0.0,0.0
1378316240,1.25,0.0,0.0,0.0,0.0,0.0
1378316277,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378316278,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378316292,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378316297,0.0,0.0,0.0,0.0,0.0,0.0
1378316321,0.0,0.0,1.0,132818.66666666663,0.0,6.6
1378316333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378316339,0.0,0.0,0.0,0.0,0.0,0.0
1378316342,33334.2833333333,27766.758333333404,11.341981489127452,925947.1864362996,108372.0,10022.133333333333
1378316475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378316525,0.0,0.0,0.0,0.0,0.0,0.0
1378316533,0.0,0.0,0.0,0.0,0.0,0.0
1378316540,1.25,0.0,0.0,0.0,0.0,0.0
1378316577,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378316578,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378316592,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378316597,0.0,0.0,0.0,0.0,0.0,0.0
1378316621,0.0,0.0,1.0,125828.0,0.0,6.4
1378316633,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378316639,0.0,0.0,0.0,0.0,0.0,0.0
1378316642,30896.397619047533,27373.77261904768,11.217201610894849,888143.562339724,86300.66666666669,8640.066666666666
1378316775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378316825,0.0,0.0,0.0,0.0,0.0,0.0
1378316833,0.0,0.0,0.0,0.0,0.0,0.0
1378316840,1.25,0.0,0.0,0.0,0.0,0.0
1378316877,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378316878,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378316892,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378316897,0.0,0.0,0.0,0.0,0.0,0.0
1378316921,0.0,0.0,1.0,146799.2,0.0,6.8
1378316933,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378316939,0.0,0.0,0.0,0.0,0.0,0.0
1378316942,32055.421428571262,27141.467857142925,11.286175746791985,889922.8108946383,96539.2,10078.933333333332
1378317075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378317125,0.0,0.0,0.0,0.0,0.0,0.0
1378317133,0.0,0.0,0.0,0.0,0.0,0.0
1378317140,1.25,0.0,0.0,0.0,0.0,0.0
1378317177,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378317178,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378317192,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378317197,0.0,0.0,0.0,0.0,0.0,0.0
1378317221,0.0,0.0,1.0,160780.53333333333,0.0,6.4
1378317233,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378317239,0.0,0.0,0.0,0.0,0.0,0.0
1378317242,42156.324999999866,50736.5583333334,11.247361569868811,900966.9997035711,104537.53333333333,10604.333333333334
1378317375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378317425,0.0,0.0,0.0,0.0,0.0,0.0
1378317433,0.0,0.0,0.0,0.0,0.0,0.0
1378317440,1.25,0.0,0.0,0.0,0.0,0.0
1378317477,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378317478,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378317492,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378317497,0.0,0.0,0.0,0.0,0.0,0.0
1378317521,0.0,0.0,1.0,142604.8,0.0,6.466666666666668
1378317533,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378317539,0.0,0.0,0.0,0.0,0.0,0.0
1378317542,37614.50714285699,45031.167857142864,11.253046232944072,907827.9573064973,93390.26666666666,9802.266666666666
1378317675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378317725,0.0,0.0,0.0,0.0,0.0,0.0
1378317733,0.0,0.0,0.0,0.0,0.0,0.0
1378317740,1.25,0.0,0.0,0.0,0.0,0.0
1378317777,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378317778,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378317792,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378317797,0.0,0.0,0.0,0.0,0.0,0.0
1378317821,0.0,0.0,1.0,137012.26666666663,0.0,6.8
1378317833,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378317839,0.0,0.0,0.0,0.0,0.0,0.0
1378317842,37284.68333333336,47944.95833333345,11.439409005413363,917811.2791420531,69487.53333333334,7193.0666666666675
1378317975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378318025,0.0,0.0,0.0,0.0,0.0,0.0
1378318033,0.0,0.0,0.0,0.0,0.0,0.0
1378318040,1.25,0.0,0.0,0.0,0.0,0.0
1378318077,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378318078,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378318092,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378318097,0.0,0.0,0.0,0.0,0.0,0.0
1378318121,0.0,0.0,1.1333333333333333,152391.73333333337,0.0,7.333333333333332
1378318133,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378318139,0.0,0.0,0.0,0.0,0.0,0.0
1378318142,56815.34999999998,72330.9583333334,11.481682604735889,924451.4962102597,83037.74212454213,10017.933333333334
1378318275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378318325,0.0,0.0,0.0,0.0,0.0,0.0
1378318333,0.0,0.0,0.0,0.0,0.0,0.0
1378318340,1.25,0.0,0.0,0.0,0.0,0.0
1378318377,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378318378,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378318392,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378318397,0.0,0.0,0.0,0.0,0.0,0.0
1378318421,0.0,0.0,1.0,156586.13333333333,0.0,7.0
1378318433,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378318439,0.0,0.0,0.0,0.0,0.0,0.0
1378318442,55772.59285714276,52825.85650183152,11.503230063701787,940701.7759373029,92523.33333333334,8218.866666666667
1378318575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378318625,0.0,0.0,0.0,0.0,0.0,0.0
1378318633,0.0,0.0,0.0,0.0,0.0,0.0
1378318640,1.25,0.0,0.0,0.0,0.0,0.0
1378318677,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378318678,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378318692,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378318697,0.0,0.0,0.0,0.0,0.0,0.0
1378318721,0.0,0.0,1.0,146800.0,0.0,6.533333333333332
1378318733,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378318739,0.0,0.0,0.0,0.0,0.0,0.0
1378318742,55873.81666666663,39876.69166666672,11.353340902835129,944994.7552774765,87523.59999999999,9940.266666666666
1378318875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378318925,0.0,0.0,0.0,0.0,0.0,0.0
1378318933,0.0,0.0,0.0,0.0,0.0,0.0
1378318940,1.25,0.0,0.0,0.0,0.0,0.0
1378318977,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378318978,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378318992,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378318997,0.0,0.0,0.0,0.0,0.0,0.0
1378319021,0.0,0.0,1.0,160780.53333333333,0.0,7.2666666666666675
1378319033,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378319039,0.0,0.0,0.0,0.0,0.0,0.0
1378319042,56923.74999999994,40671.425000000054,11.320578149371498,925184.681839548,98531.46666666667,7886.866666666666
1378319175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378319225,0.0,0.0,0.0,0.0,0.0,0.0
1378319233,0.0,0.0,0.0,0.0,0.0,0.0
1378319240,1.25,0.0,0.0,0.0,0.0,0.0
1378319277,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378319278,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378319292,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378319297,0.0,0.0,0.0,0.0,0.0,0.0
1378319321,0.0,0.0,0.9333333333333332,201324.8,0.0,6.7333333333333325
1378319333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378319339,0.0,0.0,0.0,0.0,0.0,0.0
1378319342,50717.042857142806,33871.16666666676,11.281445627383931,907835.175803606,95503.66666666666,9195.133333333333
1378319475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378319525,0.0,0.0,0.0,0.0,0.0,0.0
1378319533,0.0,0.0,0.0,0.0,0.0,0.0
1378319540,1.25,0.0,0.0,0.0,0.0,0.0
1378319577,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378319578,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378319592,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378319597,0.0,0.0,0.0,0.0,0.0,0.0
1378319621,0.0,0.0,1.0,144003.73333333337,0.0,6.266666666666668
1378319633,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378319639,0.0,0.0,0.0,0.0,0.0,0.0
1378319642,58142.14999999991,38690.95833333338,11.33008131479954,937375.5429460705,99466.06666666668,11316.933333333332
1378319775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378319825,0.0,0.0,0.0,0.0,0.0,0.0
1378319833,0.0,0.0,0.0,0.0,0.0,0.0
1378319840,1.25,0.0,0.0,0.0,0.0,0.0
1378319877,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378319878,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378319892,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378319897,0.0,0.0,0.0,0.0,0.0,0.0
1378319921,0.0,0.0,1.0,131420.53333333333,0.0,6.6
1378319933,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378319939,0.0,0.0,0.0,0.0,0.0,0.0
1378319942,65179.749999999876,32779.75833333338,11.350526997889737,947696.9905651194,99077.53333333333,9464.933333333334
1378320075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378320125,0.0,0.0,0.0,0.0,0.0,0.0
1378320133,0.0,0.0,0.0,0.0,0.0,0.0
1378320140,1.25,0.0,0.0,0.0,0.0,0.0
1378320177,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378320178,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378320192,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378320197,0.0,0.0,0.0,0.0,0.0,0.0
1378320221,0.0,0.0,0.9333333333333332,160780.53333333333,0.0,6.866666666666666
1378320233,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378320239,0.0,0.0,0.0,0.0,0.0,0.0
1378320243,59726.21666666654,47360.758333333404,11.24529773373706,943092.9385970479,98095.2,8653.599999999999
1378320375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378320425,0.0,0.0,0.0,0.0,0.0,0.0
1378320433,0.0,0.0,0.0,0.0,0.0,0.0
1378320440,1.25,0.0,0.0,0.0,0.0,0.0
1378320477,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378320478,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378320492,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378320497,0.0,0.0,0.0,0.0,0.0,0.0
1378320521,0.0,0.0,1.0,159381.6,0.0,6.666666666666668
1378320533,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378320539,0.0,0.0,0.0,0.0,0.0,0.0
1378320543,65987.62619047613,34359.55833333341,11.293792025480732,946979.62111838,93007.73333333334,9233.866666666667
1378320675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378320725,0.0,0.0,0.0,0.0,0.0,0.0
1378320733,0.0,0.0,0.0,0.0,0.0,0.0
1378320740,1.25,0.0,0.0,0.0,0.0,0.0
1378320777,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378320778,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378320792,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378320797,0.0,0.0,0.0,0.0,0.0,0.0
1378320821,0.0,0.0,1.0,134216.8,0.0,6.6
1378320833,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378320839,0.0,0.0,0.0,0.0,0.0,0.0
1378320843,59484.01666666666,31107.558333333367,11.305943205798709,943270.7944737347,95049.8,7663.866666666668
1378320975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378321025,0.0,0.0,0.0,0.0,0.0,0.0
1378321033,0.0,0.0,0.0,0.0,0.0,0.0
1378321040,1.25,0.0,0.0,0.0,0.0,0.0
1378321077,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378321078,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378321092,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378321097,0.0,0.0,0.0,0.0,0.0,0.0
1378321121,0.0,0.0,1.0,145401.86666666667,0.0,6.6
1378321133,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378321139,0.0,0.0,0.0,0.0,0.0,0.0
1378321143,70831.48333333318,29118.291666666686,11.31149646756584,937843.6977492638,109472.8,10146.2
1378321275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378321325,0.0,0.0,0.0,0.0,0.0,0.0
1378321333,0.0,0.0,0.0,0.0,0.0,0.0
1378321340,1.25,0.0,0.0,0.0,0.0,0.0
1378321377,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378321378,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378321392,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378321397,0.0,0.0,0.0,0.0,0.0,0.0
1378321421,0.0,0.0,0.9333333333333332,135614.93333333332,0.2,6.266666666666668
1378321433,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378321439,0.0,0.0,0.0,0.0,0.0,0.0
1378321443,71979.75000000003,58779.75833333329,11.451536264794957,960955.8168794587,122389.6,9062.533333333333
1378321575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378321625,0.0,0.0,0.0,0.0,0.0,0.0
1378321633,0.0,0.0,0.0,0.0,0.0,0.0
1378321640,1.25,0.0,0.0,0.0,0.0,0.0
1378321677,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378321678,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378321692,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378321697,0.0,0.0,0.0,0.0,0.0,0.0
1378321721,0.0,0.0,1.2,206916.0,0.0,7.4
1378321733,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378321739,0.0,0.0,0.0,0.0,0.0,0.0
1378321743,67992.28333333325,52966.975000000035,11.467807826406101,970277.4752334373,93890.06666666668,9282.666666666668
1378321875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378321925,0.0,0.0,0.0,0.0,0.0,0.0
1378321933,0.0,0.0,0.0,0.0,0.0,0.0
1378321940,1.25,0.0,0.0,0.0,0.0,0.0
1378321977,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378321978,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378321992,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378321997,0.0,0.0,0.0,0.0,0.0,0.0
1378322021,0.0,0.0,1.0,145401.6,0.0,6.466666666666668
1378322033,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378322039,0.0,0.0,0.0,0.0,0.0,0.0
1378322043,71646.92619047617,55078.391666666656,11.3964597014143,955733.3606016901,69364.26666666666,8303.333333333332
1378322175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378322225,0.0,0.0,0.0,0.0,0.0,0.0
1378322233,0.0,0.0,0.0,0.0,0.0,0.0
1378322240,1.25,0.0,0.0,0.0,0.0,0.0
1378322277,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378322278,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378322292,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378322297,0.0,0.0,0.0,0.0,0.0,0.0
1378322321,0.0,0.0,1.2,149595.46666666667,19.4,7.6
1378322333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378322339,0.0,0.0,0.0,0.0,0.0,0.0
1378322343,57653.01666666655,46272.3583333334,11.372551954307745,940905.0381291149,98344.86666666668,9976.533333333333
1378322475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378322525,0.0,0.0,0.0,0.0,0.0,0.0
1378322533,0.0,0.0,0.0,0.0,0.0,0.0
1378322540,1.25,0.0,0.0,0.0,0.0,0.0
1378322577,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378322578,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378322592,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378322597,0.0,0.0,0.0,0.0,0.0,0.0
1378322621,0.0,0.0,1.1333333333333333,174761.33333333337,0.0,7.2666666666666675
1378322633,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378322639,0.0,0.0,0.0,0.0,0.0,0.0
1378322643,48126.883333333215,34966.491666666705,11.315318492522257,944686.7832833817,110551.13333333332,8369.866666666667
1378322775,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378322825,0.0,0.0,0.0,0.0,0.0,0.0
1378322833,0.0,0.0,0.0,0.0,0.0,0.0
1378322840,1.25,0.0,0.0,0.0,0.0,0.0
1378322877,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378322878,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378322892,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378322897,0.0,0.0,0.0,0.0,0.0,0.0
1378322921,0.0,0.0,1.0,184546.9333333333,0.0,8.4
1378322933,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378322939,0.0,0.0,0.0,0.0,0.0,0.0
1378322943,41007.80238095231,26027.92023809532,11.314786661292654,902919.3408462706,98096.26666666666,9361.2
1378323075,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378323125,0.0,0.0,0.0,0.0,0.0,0.0
1378323133,0.0,0.0,0.0,0.0,0.0,0.0
1378323140,1.25,0.0,0.0,0.0,0.0,0.0
1378323177,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378323178,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378323192,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378323197,0.0,0.0,0.0,0.0,0.0,0.0
1378323221,0.0,0.0,1.0,180354.13333333333,0.0,6.533333333333332
1378323233,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378323239,0.0,0.0,0.0,0.0,0.0,0.0
1378323243,36448.2023809523,28088.567857142934,11.325277220714861,903414.8788903907,72605.06666666668,7660.866666666668
1378323375,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378323425,0.0,0.0,0.0,0.0,0.0,0.0
1378323433,0.0,0.0,0.0,0.0,0.0,0.0
1378323440,1.25,0.0,0.0,0.0,0.0,0.0
1378323477,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378323478,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378323492,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378323497,0.0,0.0,0.0,0.0,0.0,0.0
1378323521,0.0,0.0,1.0,157984.26666666663,0.0,6.4
1378323533,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378323539,0.0,0.0,0.0,0.0,0.0,0.0
1378323543,41385.111904761834,25712.520238095298,11.282410411177965,886386.9558987669,96845.6,12670.666666666664
1378323675,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378323725,0.0,0.0,0.0,0.0,0.0,0.0
1378323733,0.0,0.0,0.0,0.0,0.0,0.0
1378323740,1.25,0.0,0.0,0.0,0.0,0.0
1378323777,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378323778,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378323792,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378323797,0.0,0.0,0.0,0.0,0.0,0.0
1378323821,0.0,0.0,1.0,199926.13333333333,0.0,9.133333333333333
1378323833,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378323839,0.0,0.0,0.0,0.0,0.0,0.0
1378323843,47896.66428571463,29328.572619047638,11.236517193582664,869913.2992120454,93373.53333333334,6938.2
1378323975,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378324025,0.0,0.0,0.0,0.0,0.0,0.0
1378324033,0.0,0.0,0.0,0.0,0.0,0.0
1378324040,1.25,0.0,0.0,0.0,0.0,0.0
1378324077,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378324078,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378324092,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378324097,0.0,0.0,0.0,0.0,0.0,0.0
1378324121,0.0,0.0,1.0,181751.73333333328,0.0,7.333333333333332
1378324133,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378324139,0.0,0.0,0.0,0.0,0.0,0.0
1378324143,44802.88333333344,28794.758333333368,11.281322254335283,867606.6592686689,95031.0,9852.0
1378324275,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378324325,0.0,0.0,0.0,0.0,0.0,0.0
1378324333,0.0,0.0,0.0,0.0,0.0,0.0
1378324340,1.25,0.0,0.0,0.0,0.0,0.0
1378324377,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378324378,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378324392,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378324397,0.0,0.0,0.0,0.0,0.0,0.0
1378324421,0.0,0.0,1.0,130022.4,0.0,6.4
1378324433,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378324439,0.0,0.0,0.0,0.0,0.0,0.0
1378324443,56368.75000000003,36579.62500000001,11.271309867877786,839784.6274492361,102491.4,7071.2
1378324575,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378324625,0.0,0.0,0.0,0.0,0.0,0.0
1378324633,0.0,0.0,0.0,0.0,0.0,0.0
1378324640,1.25,0.0,0.0,0.0,0.0,0.0
1378324677,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378324678,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378324692,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378324697,0.0,0.0,0.0,0.0,0.0,0.0
1378324721,0.0,0.0,1.0,150993.06666666668,0.0,6.8
1378324733,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378324739,0.0,0.0,0.0,0.0,0.0,0.0
1378324743,57765.883333333244,33103.29166666668,11.23280117441969,824011.1100256189,94718.86666666668,13318.2
1378324875,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378324925,0.0,0.0,0.0,0.0,0.0,0.0
1378324933,0.0,0.0,0.0,0.0,0.0,0.0
1378324940,1.25,0.0,0.0,0.0,0.0,0.0
1378324977,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378324978,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378324992,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378324997,0.0,0.0,0.0,0.0,0.0,0.0
1378325021,0.0,0.0,1.0,145400.8,0.0,6.4
1378325033,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378325039,0.0,0.0,0.0,0.0,0.0,0.0
1378325043,65629.15000000007,53285.82499999997,11.707269588953114,855884.6776556774,89324.06666666668,9526.4
1378325175,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378325225,0.0,0.0,0.0,0.0,0.0,0.0
1378325233,0.0,0.0,0.0,0.0,0.0,0.0
1378325240,1.25,0.0,0.0,0.0,0.0,0.0
1378325277,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378325278,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378325292,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378325297,0.0,0.0,0.0,0.0,0.0,0.0
1378325321,0.0,0.0,1.1333333333333333,202722.66666666663,0.0,7.733333333333332
1378325333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378325339,0.0,0.0,0.0,0.0,0.0,0.0
1378325343,62412.311904761904,60474.89166666649,11.450757277862996,856124.2584350408,114134.9,35238.200000000004
1378325475,0.0,0.0,0.0,15251.818181818182,0.06666666666666668,0.0
1378325525,0.0,0.0,0.0,0.0,0.0,0.0
1378325533,0.0,0.0,0.0,0.0,0.0,0.0
1378325540,1.25,0.0,0.0,0.0,0.0,0.0
1378325577,0.0,0.0,0.007575757575757576,2310.909090909091,0.0,0.4666666666666667
1378325578,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1378325592,0.0,0.0,0.0,1165.0833333333333,0.0,0.0
1378325597,0.0,0.0,0.0,0.0,0.0,0.0
1378325621,0.0,0.0,1.0,174762.13333333333,0.0,6.6
1378325633,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
1378325639,0.0,0.0,0.0,0.0,0.0,0.0
1378325643,81697.5452380955,39264.81547619047,11.275235440997225,790162.1292541212,166246.0,7307.557142857144
